episode,length,time,reward,delta
0,463.0,0.02749281693490957,0.0,0.0
1,400.0,0.02376166266230939,0.0,0.0
2,445.0,0.02671888615509488,0.0,0.0
3,406.0,0.024246090751830707,0.0,0.0
4,64.0,0.0038606770708611293,0.0,0.0
5,74.0,0.004463406924060109,0.0,0.0
6,235.0,0.014106122773682728,0.0,0.0
7,252.0,0.015181739080844636,0.0,0.0
8,413.0,0.025099209974996484,0.0,0.0
9,500.0,0.03049268035897512,0.0,0.0
10,114.0,0.007042962455670931,0.0,0.0
11,93.0,0.005700606128129948,0.0,0.0
12,193.0,0.011822802552842404,0.0,0.0
13,79.0,0.004937896383125917,0.0,0.0
14,156.0,0.009496201198999188,0.0,0.0
15,358.0,0.02154053903291242,0.0,0.0
16,44.0,0.0027735191281408333,0.0,0.0
17,121.0,0.0073029698551181355,0.0,0.0
18,71.0,0.004266878519729289,0.0,0.0
19,293.0,0.017755844395651366,0.0,0.0
20,76.0,0.004640058067252539,0.0,0.0
21,214.0,0.012863152751606322,0.0,0.0
22,50.0,0.0030675102318582503,0.0,0.0
23,217.0,0.013058398752036737,0.0,0.0
24,134.0,0.008182698960354173,0.0,0.0
25,179.0,0.010675692225504463,0.0,0.0
26,62.0,0.0037683439868487767,0.0,0.0
27,37.0,0.0022862056296162336,0.0,0.0
28,112.0,0.006792573085704134,0.0,0.0
29,144.0,0.008680912892032211,0.0,0.0
30,181.0,0.010879915053465083,0.0,0.0
31,100.0,0.006027298532671921,0.0,0.0
32,156.0,0.009278192528427098,0.0,0.0
33,209.0,0.012459836711514072,0.0,0.0
34,500.0,0.029981321786635817,0.0,0.0
35,191.0,0.012582306288095424,0.0,0.0
36,88.0,0.005356280669502667,0.0,0.0
37,180.0,0.010732759201118824,0.0,0.0
38,207.0,0.012420723391187494,0.0,0.0
39,37.0,0.0025817997386639036,0.0,0.0
40,100.0,0.006021207114145,0.0,0.0
41,204.0,0.012272605735915931,0.0,0.0
42,122.0,0.007295916633438537,0.0,0.0
43,52.0,0.0031758733653077797,0.0,0.0
44,198.0,0.011895578976691468,0.0,0.0
45,229.0,0.013812772871460766,0.0,0.0
46,100.0,0.0060067800695833284,0.0,0.0
47,391.0,0.023343598976907742,0.0,0.0
48,141.0,0.008475407660171186,0.0,0.0
49,157.0,0.009392647080630923,0.0,0.0
50,54.0,0.0033663103506569314,0.0,0.0
51,227.0,0.01389356431991473,0.0,0.0
52,199.0,0.012202714720842778,0.0,0.0
53,132.0,0.007980079137041685,0.0,0.0
54,440.0,0.026267800568120947,0.0,0.0
55,99.0,0.005957728118801242,0.0,0.0
56,122.0,0.007338556564718601,0.0,0.0
57,500.0,0.02972868820961594,0.0,0.0
58,107.0,0.006424202553034775,0.0,0.0
59,86.0,0.005166805486851445,0.0,0.0
60,161.0,0.009617708972427863,0.0,0.0
61,143.0,0.009110838813967348,0.0,0.0
62,142.0,0.008557160911550454,0.0,0.0
63,67.0,0.004080929948258927,0.0,0.0
64,25.0,0.001606531539664502,0.0,0.0
65,88.0,0.00536653990116065,0.0,0.0
66,500.0,0.03017720898878906,0.0,0.0
67,51.0,0.0031550343010167126,0.0,0.0
68,181.0,0.01093377601910106,0.0,0.0
69,131.0,0.007892875669085697,0.0,0.0
70,99.0,0.006125081833488366,0.0,0.0
71,32.0,0.0019720166635579517,0.0,0.0
72,55.0,0.0033893936215463327,0.0,0.0
73,165.0,0.009877075169924865,0.0,0.0
74,163.0,0.012535177943163944,0.0,0.0
75,29.0,0.001796327323290825,0.0,0.0
76,233.0,0.013882022684356343,0.0,0.0
77,244.0,0.014635435000855068,0.0,0.0
78,89.0,0.005390905575950455,0.0,0.0
